trade_id,symbol,entry_time,exit_time,qty,entry_price,exit_price,pnl,return_pct,holding_days,entry_strategy_id,entry_strategy_version_id,entry_signal_strength,entry_confidence,entry_reason,entry_price_source,exit_reason,exit_strategy_id,exit_trigger,market_regime,outcome_label
broker_match_0124_NVDA,NVDA,2026-05-20T13:31:57.305109Z,2026-06-03T17:01:46.108016Z,16,222.08,215.86,-99.53,-0.028,14,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (10.54%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0022_ARM,ARM,2026-05-20T13:32:10.806827Z,2026-05-27T17:02:47.111231Z,13,234.54,303.34,894.4,0.2933,7,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.6100228223659192,0.5185193990110313,Strong bullish momentum (6.10%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0122_NOW,NOW,2026-05-20T13:33:09.435594Z,2026-06-01T14:04:15.222272Z,33,99.52,135.12,1174.74,0.3577,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (15.31%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0101_MDB,MDB,2026-05-20T13:33:10.266222Z,2026-05-27T14:08:30.392464Z,12,333.45,300.58,-394.41,-0.0986,7,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (33.43%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0010_AMD,AMD,2026-05-20T13:33:11.492749Z,2026-06-01T14:04:02.336649Z,12,430.22,487.5,687.4,0.1331,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (16.80%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0089_INTC,INTC,2026-05-20T13:33:20.999959Z,2026-05-28T14:02:09.368578Z,51,118.58,117.03,-79.39,-0.0131,8,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (17.27%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0047_CSCO,CSCO,2026-05-20T13:33:29.29223Z,2026-06-08T13:31:56.717071Z,38,116.4,123.83,282.5,0.0639,18,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (26.10%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0199_TSLA,TSLA,2026-05-20T13:33:32.481259Z,2026-06-01T14:04:20.119175Z,5,410.16,423.25,65.48,0.0319,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.5890522233577029,0.5006943898540475,Strong bullish momentum (5.89%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0059_FICO,FICO,2026-05-20T13:33:50.00998Z,2026-06-03T17:01:44.785294Z,3,1172.58,1165.72,-20.58,-0.0059,14,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (15.72%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0160_RBRK,RBRK,2026-05-20T13:33:51.31064Z,2026-06-09T13:35:51.353486Z,62,64.41,70.36,368.88,0.0924,20,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (20.97%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0118_NBIS,NBIS,2026-05-20T13:33:52.959858Z,2026-05-22T17:00:38.534241Z,21,199.73,215.88,339.18,0.0809,2,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (43.04%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0171_SMCI,SMCI,2026-05-20T13:34:18.03963Z,2026-05-29T17:02:04.763274Z,116,31.6,45.83,1651.13,0.4505,9,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (11.53%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0097_LRCX,LRCX,2026-05-20T13:34:29.900316Z,2026-06-04T14:02:16.369404Z,8,282.24,327.3,360.44,0.1596,15,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.601876987512603,0.5115954393857125,Strong bullish momentum (6.02%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0125_ORCL,ORCL,2026-05-20T13:34:38.644224Z,2026-06-03T17:01:51.200215Z,18,181.35,228.92,856.34,0.2623,14,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (12.44%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0064_FTNT,FTNT,2026-05-20T13:34:39.652527Z,2026-05-28T14:06:19.94872Z,40,127.02,126.6,-16.76,-0.0033,8,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (51.39%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0111_MU,MU,2026-05-20T13:34:41.853256Z,2026-06-04T14:02:15.831878Z,7,726.48,985.54,1813.4,0.3566,15,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (35.11%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0107_MRVL,MRVL,2026-05-20T13:34:52.614322Z,2026-05-27T14:08:35.532052Z,15,189.22,204.42,228.06,0.0803,7,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.6733272782319106,0.572328186497124,Strong bullish momentum (6.73%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0182_SNOW,SNOW,2026-05-20T13:34:56.676768Z,2026-06-02T14:04:09.24067Z,22,168.45,259.54,2004.08,0.5408,13,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (24.24%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0129_PANW,PANW,2026-05-20T14:01:58.725781Z,2026-06-03T17:01:54.89659Z,10,242.0,280.44,384.43,0.1589,14,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (33.91%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0060_FICO,FICO,2026-05-21T13:32:23.989328Z,2026-06-03T17:01:44.785294Z,10,1218.0,1165.72,-522.8,-0.0429,13,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (17.13%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0172_SMCI,SMCI,2026-05-21T13:33:34.220183Z,2026-05-29T17:02:04.763274Z,10,33.06,45.83,127.65,0.3861,8,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (22.81%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0102_MDB,MDB,2026-05-21T14:01:35.670482Z,2026-05-27T14:08:30.392464Z,10,315.94,300.58,-153.6,-0.0486,6,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (19.49%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0048_CSCO,CSCO,2026-05-21T14:03:41.576677Z,2026-06-08T13:31:56.717071Z,10,115.51,123.83,83.22,0.072,17,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (25.73%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0108_MRVL,MRVL,2026-05-21T14:03:51.141969Z,2026-05-27T14:08:35.532052Z,10,194.09,204.42,103.34,0.0532,6,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (17.31%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0103_MDB,MDB,2026-05-21T14:07:25.087867Z,2026-05-27T14:08:30.392464Z,10,317.51,300.58,-169.32,-0.0533,6,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (19.49%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0056_DELL,DELL,2026-05-21T14:10:01.91921Z,2026-06-02T14:03:53.638952Z,10,248.4,456.95,2085.47,0.8395,11,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (17.52%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0200_TSLA,TSLA,2026-05-26T14:00:49.052606Z,2026-06-01T14:04:20.119175Z,10,430.6,423.25,-73.43,-0.0171,6,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,neutral
broker_match_0011_AMD,AMD,2026-05-26T14:01:16.98612Z,2026-06-01T14:04:02.336649Z,10,494.41,487.5,-69.11,-0.014,6,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,neutral
broker_match_0112_MU,MU,2026-05-26T14:02:40.630432Z,2026-06-04T14:02:15.831878Z,10,854.77,985.54,1307.67,0.153,8,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,good
broker_match_0023_ARM,ARM,2026-05-26T14:03:13.254284Z,2026-05-27T17:02:47.111231Z,10,306.23,303.34,-28.9,-0.0094,1,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,neutral
broker_match_0201_TSLA,TSLA,2026-05-26T14:07:09.148073Z,2026-06-01T14:04:20.119175Z,10,429.22,423.25,-59.67,-0.0139,5,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,neutral
broker_match_0061_FICO,FICO,2026-05-26T17:04:51.39762Z,2026-06-03T17:01:44.785294Z,10,1261.24,1165.72,-955.2,-0.0757,7,broker_reconstructed,broker_reconstructed,,,,,broker_fill,broker_reconstructed,,,bad
broker_match_0113_MU,MU,2026-05-27T17:02:46.086496Z,2026-06-04T14:02:15.831878Z,10,909.24,985.54,762.97,0.0839,7,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (43.66%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0149_QCOM,QCOM,2026-05-27T17:02:47.917044Z,2026-06-02T14:04:08.242077Z,10,228.54,232.16,36.2,0.0158,5,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (12.86%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0080_HPE,HPE,2026-05-27T17:02:47.934942Z,2026-06-02T14:04:00.624244Z,10,37.06,58.97,219.14,0.5913,5,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (26.45%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0173_SMCI,SMCI,2026-05-27T17:02:49.272562Z,2026-05-29T17:02:04.763274Z,10,38.25,45.83,75.81,0.1982,1,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (12.98%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0150_QCOM,QCOM,2026-05-28T13:30:23.012974Z,2026-06-02T14:04:08.242077Z,10,236.86,232.16,-47.0,-0.0198,5,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.7453557898580484,0.6335524213793411,Strong bullish momentum (7.45%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0012_AMD,AMD,2026-06-04T14:02:24.721813Z,2026-06-08T13:31:17.461752Z,95,504.84,482.53,-2119.45,-0.0442,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (18.69%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0026_ASML,ASML,2026-06-04T14:02:28.269742Z,2026-06-08T13:36:07.035171Z,42,1687.45,1731.14,1835.09,0.0259,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (12.27%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0114_MU,MU,2026-06-04T14:02:28.570423Z,2026-06-08T13:37:26.447953Z,41,984.66,938.07,-1910.25,-0.0473,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (34.81%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0126_ORCL,ORCL,2026-06-04T14:02:28.886933Z,2026-06-08T13:34:45.157044Z,244,232.93,214.85,-4410.1,-0.0776,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (20.13%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0183_SNOW,SNOW,2026-06-04T14:02:31.470443Z,2026-06-09T16:00:30.481837Z,157,249.86,232.51,-2724.79,-0.0695,5,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (58.15%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0123_NOW,NOW,2026-06-04T14:02:31.961825Z,2026-06-08T13:32:26.333421Z,320,123.91,113.21,-3424.15,-0.0864,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (29.17%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0044_CRM,CRM,2026-06-04T14:02:34.447218Z,2026-06-09T13:35:52.661411Z,270,193.8,179.74,-3795.07,-0.0725,4,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (10.88%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0024_ARM,ARM,2026-06-04T14:02:35.03726Z,2026-06-08T13:35:05.367973Z,83,373.51,342.92,-2538.67,-0.0819,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (77.99%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0104_MDB,MDB,2026-06-04T14:02:36.098977Z,2026-06-08T13:38:02.899251Z,99,383.9,345.78,-3773.69,-0.0993,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (22.69%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0098_LRCX,LRCX,2026-06-04T14:02:36.664783Z,2026-06-08T13:35:29.526644Z,179,328.05,318.84,-1647.76,-0.0281,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (14.62%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0002_AMAT,AMAT,2026-06-04T14:02:37.019727Z,2026-06-08T13:38:42.229052Z,127,486.32,478.52,-991.13,-0.016,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (11.52%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0050_DDOG,DDOG,2026-06-04T14:02:37.445502Z,2026-06-08T13:32:53.455049Z,200,248.39,232.76,-3126.0,-0.0629,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (18.63%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0092_KLAC,KLAC,2026-06-04T14:02:39.216919Z,2026-06-08T13:37:42.019595Z,31,205.29,203.17,-65.7,-0.0103,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (13.92%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0151_QCOM,QCOM,2026-06-04T14:02:39.261633Z,2026-06-08T13:38:56.202031Z,149,237.62,217.87,-2943.16,-0.0831,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (17.71%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0109_MRVL,MRVL,2026-06-04T14:02:41.344004Z,2026-06-08T13:39:13.006869Z,125,284.18,288.67,561.7,0.0158,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (61.41%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0131_PATH,PATH,2026-06-04T14:02:41.62863Z,2026-06-08T13:31:54.857389Z,3150,11.96,11.12,-2646.0,-0.0702,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (15.82%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0062_FICO,FICO,2026-06-04T14:02:43.893505Z,2026-06-08T13:36:38.360286Z,40,1214.19,1134.04,-3205.96,-0.066,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (10.16%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0174_SMCI,SMCI,2026-06-04T14:02:45.401132Z,2026-06-08T13:32:20.422945Z,869,45.65,42.98,-2320.23,-0.0585,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (45.94%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0130_PANW,PANW,2026-06-04T14:02:46.558303Z,2026-06-09T13:35:44.626436Z,184,276.99,261.26,-2893.88,-0.0568,4,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (13.61%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0032_CDNS,CDNS,2026-06-04T14:02:46.651549Z,2026-06-08T13:33:42.801779Z,183,405.56,383.39,-4057.11,-0.0547,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (16.37%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0046_CRWD,CRWD,2026-06-04T14:02:46.811037Z,2026-06-09T13:35:34.432031Z,71,699.7,648.38,-3643.72,-0.0733,4,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (16.96%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0065_FTNT,FTNT,2026-06-04T14:02:47.3305Z,2026-06-09T13:35:41.902576Z,491,147.89,140.57,-3594.12,-0.0495,4,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (20.15%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0018_ANET,ANET,2026-06-04T14:02:50.490488Z,2026-06-08T13:33:12.265284Z,363,159.31,155.96,-1216.71,-0.021,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (12.02%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0085_IBM,IBM,2026-06-04T14:02:50.628239Z,2026-06-08T13:38:50.444082Z,173,309.58,286.39,-4011.19,-0.0749,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (41.22%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0081_HPE,HPE,2026-06-04T14:02:51.523715Z,2026-06-04T14:06:05.642515Z,776,52.87,52.65,-172.37,-0.0042,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (59.73%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0057_DELL,DELL,2026-06-04T14:02:52.011414Z,2026-06-08T13:38:06.345314Z,93,406.0,394.03,-1113.59,-0.0295,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (67.51%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0083_HPQ,HPQ,2026-06-04T14:02:54.070646Z,2026-06-09T16:00:25.62002Z,1674,26.2,24.42,-2979.72,-0.0679,5,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (26.09%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0161_RBRK,RBRK,2026-06-04T14:02:55.219746Z,2026-06-09T13:35:51.353486Z,595,77.68,70.36,-4352.46,-0.0942,4,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (21.12%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0039_CRDO,CRDO,2026-06-04T14:02:55.276933Z,2026-06-08T13:32:17.368026Z,132,208.51,216.35,1035.29,0.0376,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (18.93%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0132_PLTR,PLTR,2026-06-04T14:02:56.367717Z,2026-06-08T13:36:38.950481Z,397,146.18,136.55,-3824.68,-0.0659,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.8437196805731754,0.7171617284871991,Strong bullish momentum (8.44%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0202_TSM,TSM,2026-06-04T14:02:58.34813Z,2026-06-08T13:30:35.902071Z,107,430.86,424.9,-637.72,-0.0138,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.6597007542970187,0.5607456411524658,Strong bullish momentum (6.60%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0119_NBIS,NBIS,2026-06-04T14:03:00.314442Z,2026-06-08T13:37:45.090394Z,126,238.79,229.32,-1193.09,-0.0397,3,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.837501136673639,0.7118759661725932,Strong bullish momentum (8.38%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0184_SNOW,SNOW,2026-06-09T19:55:51.850492Z,2026-06-10T13:35:39.955402Z,142,238.28,237.46,-116.44,-0.0034,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (42.89%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0086_IBM,IBM,2026-06-09T19:55:55.054027Z,2026-06-22T13:40:45.114901Z,141,277.7,246.62,-4382.52,-0.1119,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (23.87%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0025_ARM,ARM,2026-06-09T19:55:56.208217Z,2026-06-22T16:00:19.913047Z,63,323.12,406.78,5270.57,0.2589,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (34.53%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0093_KLAC,KLAC,2026-06-09T19:56:01.140507Z,2026-06-12T19:55:32.919056Z,21,212.69,253.5,856.9,0.1918,2,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (19.55%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0084_HPQ,HPQ,2026-06-09T19:56:02.589914Z,2026-06-22T19:55:32.140319Z,1423,24.86,23.61,-1788.39,-0.0505,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (19.08%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0110_MRVL,MRVL,2026-06-09T19:56:03.416132Z,2026-06-22T16:00:23.059888Z,82,261.96,299.56,3083.2,0.1435,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (53.37%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0040_CRDO,CRDO,2026-06-09T19:56:04.593665Z,2026-06-22T13:38:13.382412Z,103,230.66,304.62,7617.88,0.3206,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (28.25%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,good
broker_match_0127_ORCL,ORCL,2026-06-09T19:56:05.921349Z,2026-06-11T13:36:49.568945Z,180,205.07,178.67,-4752.0,-0.1287,1,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (14.01%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0175_SMCI,SMCI,2026-06-09T19:56:06.427844Z,2026-06-10T13:35:36.443726Z,647,40.37,34.72,-3655.45,-0.1399,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (28.39%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,bad
broker_match_0033_CDNS,CDNS,2026-06-09T19:56:08.89601Z,2026-06-08T13:33:42.801779Z,49,390.71,383.39,-358.74,-0.0187,-2,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (13.42%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0162_RBRK,RBRK,2026-06-09T19:56:11.124871Z,2026-06-22T13:38:28.336561Z,361,71.38,71.24,-50.54,-0.002,12,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,0.6637763492300788,0.564209896845567,Strong bullish momentum (6.64%) indicates breakout,,broker_fill,broker_reconstructed,,bullish,neutral
broker_match_0094_KLAC,KLAC,2026-06-23T13:37:43.345604Z,2026-06-23T16:00:27.759645Z,29,246.7,242.5,-121.93,-0.017,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (17.49%) indicates breakout,,broker_fill,broker_reconstructed,,cautious,neutral
broker_match_0095_KLAC,KLAC,2026-06-23T16:00:32.869711Z,2026-06-23T19:55:33.284234Z,29,242.7,244.72,58.63,0.0083,0,breakout_momentum_v1,breakout_momentum_v2_threshold_tuned,1.0,0.85,Strong bullish momentum (17.49%) indicates breakout,,broker_fill,broker_reconstructed,,cautious,neutral
