decision_id,symbol,timestamp,model,input_tokens,output_tokens,token_estimated,action,run_id,prompt_version,latency_ms
81b0359f-5020-41a2-d006-959df672379a,KLAC,,rule_based:simple_exit_v2,233,20,False,sell,,,
adaebb94-01e4-c2ab-0461-f427928f60ab,KLAC,,rule_based:simple_exit_v2,225,20,False,sell,,,
1c7cc896-b4b3-c09a-4ee2-91e9ea929a0e,KLAC,,rule_based:breakout_momentum_v1,83,20,False,buy,,,
a8cb30a6-9fb8-a48b-1bdf-031949702c03,KLAC,,rule_based:breakout_momentum_v1,83,20,False,buy,,,
2f273649-5119-4214-52a7-ea634321c44a,KLAC,,rule_based:breakout_momentum_v1,241,20,False,buy,,,
e05ed96b-5f94-014c-e3f7-fa9c60ea83b9,KLAC,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
9fb8c284-0198-3af6-163e-531803de40d1,KLAC,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
ca204bb1-cade-3ac1-f160-023c70c99032,KLAC,,rule_based:simple_exit_v2,229,20,False,sell,,,
4a7dbdef-ae52-8f04-a87c-366f0bb4614b,KLAC,,rule_based:breakout_momentum_v1,83,20,False,buy,,,
a4753ad0-6933-0041-b02e-70debc71c9f2,KLAC,,rule_based:breakout_momentum_v1,83,20,False,buy,,,
4ba8abd0-a074-8f42-84b2-7f47e2a63c64,KLAC,,rule_based:breakout_momentum_v1,91,20,False,buy,,,
f039463c-e4e3-e73b-a62d-fa4e0e94cc55,KLAC,,rule_based:breakout_momentum_v1,245,20,False,buy,,,
d2519cc2-a9ea-f0fb-b1c0-0d4b0feeb51c,KLAC,,rule_based:simple_exit_v2,223,20,False,sell,,,
b2cd2f1e-9564-8682-47cb-7d619687b33c,KLAC,,rule_based:simple_exit_v2,223,20,False,sell,,,
4bb67819-ed31-6a51-1138-8f6cc65729a7,KLAC,,rule_based:breakout_momentum_v1,300,20,False,buy,,,
6b84ee55-f2ce-cbb2-27f6-9b1f2d03fc11,KLAC,,rule_based:breakout_momentum_v1,109,20,False,buy,,,
cd48019e-24cf-9436-6599-d80349690b72,KLAC,,rule_based:breakout_momentum_v1_intraday_enhanced,121,20,False,buy,,,
6e380fc1-c078-5ce4-8495-c13bcc1d38c2,KLAC,,rule_based:simple_exit_v2,188,20,False,sell,,,
6218057b-4027-de36-3497-a51c79f70acc,KLAC,,rule_based:breakout_momentum_v1,326,20,False,buy,,,
28a63ad5-b1eb-6ddb-98b6-fd677b300088,KLAC,,rule_based:breakout_momentum_v1,140,20,False,buy,,,
1a952015-92fd-0a32-99da-4c560e1192b3,KLAC,,rule_based:simple_exit_v2,187,20,False,sell,,,
87a46701-a029-ca62-f1d5-1f940d7b1911,KLAC,,rule_based:breakout_momentum_v1,325,20,False,buy,,,
4f297513-0e23-b518-1f90-3825adf19df6,KLAC,,rule_based:breakout_momentum_v1,134,20,False,buy,,,
0b6e2fa9-6c18-ce46-207f-63425e4edcb4,KLAC,,rule_based:simple_exit_v2,187,20,False,sell,,,
27963f06-49bf-f453-6fca-e709ddce2c5e,KLAC,,rule_based:breakout_momentum_v1,325,20,False,buy,,,
5b98cd41-caae-c340-4e67-2a508d39cc35,KLAC,,rule_based:simple_exit_v2,109,20,False,sell,,,
9e82a65e-56ed-130a-45f0-fe54d810d2bd,KLAC,,rule_based:simple_exit_v2,184,20,False,sell,,,
c5dcde4e-441c-b0c5-71be-f54ec0f4308d,LRCX,,rule_based:breakout_momentum_v1,253,20,False,buy,,,
4f541d16-f4c4-093f-450c-0c544383156f,LRCX,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
a6a2b260-fae5-193b-5d16-9e7391cb06a8,LRCX,,rule_based:breakout_momentum_v1,254,20,False,buy,,,
322f3c30-a985-c54b-b68d-e7a3c2405c14,LRCX,,rule_based:breakout_momentum_v1_intraday_enhanced,258,20,False,buy,,,
b1b8a185-e867-7270-a180-73ee0fa0d870,LRCX,,rule_based:breakout_momentum_v1,259,27,False,buy,,,
9b408b33-13ad-02a1-2610-1bcca8414bde,LRCX,,rule_based:breakout_momentum_v1,245,27,False,buy,,,
5ab3c4f8-c806-d85e-2fee-18ec9f24d984,LRCX,,rule_based:breakout_momentum_v1,252,27,False,buy,,,
19f31c22-c1b6-3b14-c8b4-5e2ab706f85f,LRCX,,rule_based:breakout_momentum_v1,251,27,False,buy,,,
f136c498-35d7-18cc-0e5a-4c1432df110b,LRCX,,rule_based:breakout_momentum_v1,245,20,False,buy,,,
0dc43668-eed4-9b30-44aa-9e884ed3ccb6,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
0a07b87e-c448-ea3b-400a-3b3073658f89,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
12b81128-81c6-d960-7ba8-f94035b808ae,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
e9952122-23a2-da1c-f47a-df5b9599fd05,LRCX,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
e71afbb6-1230-9d94-0e20-6ae525baf41c,LRCX,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
ee0049e9-0cce-6869-2e12-96c29b50fba8,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
5b8ec07d-3f91-26cd-cf0d-7168045680d3,LRCX,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
65cfc268-4424-07b0-4aa6-73eed22870b3,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
17e6720b-868f-ecdb-ae02-17ee4fe44c8e,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
62f28012-89f1-d0f7-49e8-f9048ce8417d,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
5db7ea63-32c1-577a-50ea-94eac2d6120c,LRCX,,rule_based:breakout_momentum_v1,103,20,False,buy,,,
0c85dbbd-7acb-473d-b062-547a8bb015d5,LRCX,,rule_based:breakout_momentum_v1,251,27,False,buy,,,
5fb4e903-3531-d1cc-9f6b-601fcfb1f236,LRCX,,rule_based:breakout_momentum_v1,252,27,False,buy,,,
6d77c720-e50a-66a3-3097-b2cf357957db,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
905ebbd2-e34f-b5fa-df1f-9e013f9a75f5,LRCX,,rule_based:breakout_momentum_v1,246,27,False,buy,,,
306731f4-639f-e70e-0ef1-ab66c3b08527,LRCX,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
f94ef310-2e67-2298-398b-e0d4eaed2bff,LRCX,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
df33df6f-a64a-0908-4e23-afe4bb7147ce,LRCX,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
88b2d053-e7a0-6a52-1901-9a281ac17901,LRCX,,rule_based:simple_exit_v2,232,20,False,sell,,,
7b540069-9c1b-2134-4014-61b4eca30a44,LRCX,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
4725dfc7-a001-2791-ae38-2a46af771741,LRCX,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
741f23ed-1a0b-5c19-58c7-91516e32cd51,LRCX,,rule_based:breakout_momentum_v1,80,20,False,buy,,,
5e6f0f1b-9546-4328-be9f-4ade4e7ad352,LRCX,,rule_based:simple_exit_v2,229,20,False,sell,,,
0070c4b5-8d44-31da-6ff6-b0627168e8d0,LRCX,,rule_based:simple_exit_v2,221,20,False,sell,,,
77607d3a-c537-bba2-d4fe-dbee489e51a8,LRCX,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
672ad2e7-821b-6cb2-bef0-7d5229f15ee6,LRCX,,rule_based:breakout_momentum_v1,82,27,False,buy,,,
3bd0e3d5-aac4-fb74-4208-51a0ccdf0bd6,LRCX,,rule_based:breakout_momentum_v1,241,20,False,buy,,,
f19e58d7-fc58-5608-b6d3-8875007102da,LRCX,,rule_based:breakout_momentum_v1,81,27,False,buy,,,
0609dae9-3dfd-eb61-5c3f-05f5a8c6a308,LRCX,,rule_based:breakout_momentum_v1,75,20,False,buy,,,
1878dd72-5c3f-a84d-6f25-d9005a250e13,LRCX,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
1f8f5781-cf09-f04d-887e-a0c20f1d0145,LRCX,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
fb4a78d6-ca02-d5f6-b7b4-c4fcb07c229b,LRCX,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
2662fe65-7afa-4a06-df99-db5f307851f8,LRCX,,rule_based:breakout_momentum_v1,88,20,False,buy,,,
d5954ff9-e351-9587-5e20-deb42703817b,LRCX,,rule_based:breakout_momentum_v1,246,27,False,buy,,,
ab79fa91-f3de-0d2e-b82c-d1018d93b1c7,LRCX,,rule_based:breakout_momentum_v1,247,27,False,buy,,,
72736e5d-c049-f553-afae-2c52326bac64,LRCX,,rule_based:breakout_momentum_v1,255,27,False,buy,,,
339c13e4-5a44-a77e-8473-b0f8da2f4bc6,LRCX,,rule_based:breakout_momentum_v1,298,20,False,buy,,,
bcb00c79-3586-1d9d-185c-15c7ba382291,LRCX,,rule_based:breakout_momentum_v1,109,27,False,buy,,,
99296ecb-3d8b-f6eb-8da2-657f2f5d5c0e,LRCX,,rule_based:breakout_momentum_v1,114,20,False,buy,,,
d64df5e3-68d9-b73b-49b4-a0108d56b13d,LRCX,,rule_based:simple_exit_v2,187,20,False,sell,,,
60a42c9b-f8dd-9467-5b56-322a54fa26ac,LRCX,,rule_based:breakout_momentum_v1,325,20,False,buy,,,
263e4171-d919-ff46-fec3-5778095e8ccb,LRCX,,rule_based:simple_exit_v2,187,20,False,sell,,,
771942b9-016c-7c54-1c38-ad76a265e0b5,LRCX,,rule_based:breakout_momentum_v1,135,20,False,buy,,,
bf3b96d3-58c1-c535-63da-3587e406fb0b,LRCX,,rule_based:breakout_momentum_v1,325,20,False,buy,,,
49f63bf6-a0f5-5485-3c9f-2762647d9411,LRCX,,rule_based:breakout_momentum_v1,132,20,False,buy,,,
9e6082b1-fecf-539a-da67-1d5ed1f1030c,LRCX,,rule_based:simple_exit_v2,187,20,False,sell,,,
4059ddb9-dc1a-0e71-60fc-461cf85ef17d,LRCX,,rule_based:breakout_momentum_v1,328,27,False,buy,,,
d8fe9622-0716-5a1a-f562-eb425323315e,LRCX,,rule_based:simple_exit_v2,109,20,False,sell,,,
8e7223f0-6813-dff8-3950-a8d2ee008308,LRCX,,rule_based:simple_exit_v2,183,20,False,sell,,,
775817eb-f7e7-fba5-7458-2669e1a77c76,MDB,,rule_based:breakout_momentum_v1_intraday_enhanced,262,20,False,buy,,,
63341d62-2a4d-8907-2a41-5ee7a903c917,MDB,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
dd776471-1045-856d-22c3-fd6a0e3d5f92,MDB,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
c3dccf0a-1297-ee26-2962-5f3e82b69eba,MDB,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
d9ef2740-ad46-39c2-68b9-f6571f7f1c7e,MDB,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
3586d30d-8515-f615-8cc5-ce0c56b2e521,MDB,,rule_based:breakout_momentum_v1,246,20,False,buy,,,
6614332a-d4b0-05eb-3ca5-4a0a40368fb4,MDB,,rule_based:breakout_momentum_v1,103,20,False,buy,,,
bf6b6b2d-9543-5a4c-a171-5e5414fdfb0d,MDB,,rule_based:breakout_momentum_v1,103,20,False,buy,,,
8fe5e91f-e853-541d-d9db-15680912865d,MDB,,rule_based:breakout_momentum_v1,241,20,False,buy,,,
d02e0b87-05f2-4ec6-6e44-7494e65d3797,MDB,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
315afcbc-c90a-0264-d23b-ed72024ae20b,MDB,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
125a980c-4739-2dc6-ed95-f5f32f9d1cb2,MDB,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
870ab917-0171-9ec1-822a-3b0f6060e77f,MDB,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
2b69fe4a-3030-0997-9be6-2977cb7bcf6c,MDB,,rule_based:simple_exit_v2,236,20,False,sell,,,
75684d49-e315-4433-bd60-940197ef81eb,MDB,,rule_based:breakout_momentum_v1,253,27,False,buy,,,
c8ae7bf0-a450-5e39-6ec1-6f5eaf400755,MDB,,rule_based:breakout_momentum_v1,253,27,False,buy,,,
aba44798-eac9-5251-13aa-7acbb979f30e,MDB,,rule_based:breakout_momentum_v1,250,20,False,buy,,,
97914588-6413-dbb7-3687-4e262fe947e7,MDB,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
0d911ce7-c05a-6eb0-0931-afb45061b2aa,MDB,,rule_based:breakout_momentum_v1,244,20,False,buy,,,
1a494c5a-0840-912c-58df-0d34f108c9cf,MDB,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
263c6b10-6ba8-f4d8-7fd1-355ef3d81932,MDB,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
7ed193d0-a733-a0dd-4d72-fecd2efe1270,MDB,,rule_based:breakout_momentum_v1,244,20,False,buy,,,
20a190eb-2052-fa20-3e11-de1b8da1348d,MDB,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
21341e54-515b-14b4-e172-8bc1e242a558,MDB,,rule_based:simple_exit_v2,230,20,False,sell,,,
6e88fa2b-e98c-2bb5-128d-f48b8070e9e9,MDB,,rule_based:simple_exit_v2,222,20,False,sell,,,
adc06fbe-2736-6372-c0dd-157858ccabf6,MDB,,rule_based:breakout_momentum_v1,82,27,False,buy,,,
7284b38b-d349-15ee-741c-c15ad90a49f0,MDB,,rule_based:breakout_momentum_v1,82,27,False,buy,,,
fd4a882e-d16f-634b-d8cb-192de55e4a95,MDB,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
a7e3d6da-372e-8fe2-3864-ee4de0e4f0e0,MDB,,rule_based:breakout_momentum_v1,144,37,False,deny,,,
4be94293-a9fe-49b1-419e-759eb48bbd71,MDB,,rule_based:breakout_momentum_v1,143,37,False,deny,,,
80093496-1286-d3b3-be01-7ec682111dea,MDB,,rule_based:breakout_momentum_v1,329,28,False,buy,,,
80b31d8b-5b10-cd61-b641-fe0da6e859e0,MDB,,rule_based:breakout_momentum_v1,330,27,False,buy,,,
c9b093fe-f98a-a1b6-de9f-62974318e2ce,MDB,,rule_based:breakout_momentum_v1,338,27,False,buy,,,
9aa0fa85-f6cc-da77-8cc5-82fedaa0dfcb,MDB,,rule_based:breakout_momentum_v1,329,27,False,buy,,,
c25a281b-9788-c408-1a08-b869354db143,MDB,,simple_exit_v2,113,20,False,sell,,simple_exit_v2,
31759829-975f-2ed8-0fc7-315768200474,MDB,,breakout_momentum_v1,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
3d86a5b0-2a43-f7fb-a32a-74adf7c66727,MDB,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
921ba0e4-49b0-2311-c282-a1bcf7d06103,MDB,,breakout_momentum_v1_intraday_enhanced,148,27,False,buy,,breakout_momentum_v2_threshold_tuned,
0fba6c56-2ab6-83c8-aad0-cc693a5818a7,META,,rule_based:breakout_momentum_v1,327,27,False,buy,,,
38a48df2-7e57-5ef3-b9a8-2ad777f7bdf5,META,,rule_based:breakout_momentum_v1_intraday_enhanced,157,36,False,deny,,,
fcbb73bc-cc30-3492-8d52-9806dda9b187,META,,rule_based:simple_exit_v2,184,20,False,sell,,,
5e0b9f61-8049-f69c-8e3a-b31f463a6a26,META,,rule_based:breakout_momentum_v1_intraday_enhanced,340,27,False,buy,,,
0ee848f0-88ea-5e65-d3e2-6ee10155229e,META,,rule_based:breakout_momentum_v1,328,27,False,buy,,,
ba6108ca-c9ed-cdd1-c821-294bc40d7947,META,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
e5710772-2059-f5a4-dc1b-d22e690e72b4,META,,breakout_momentum_v1_intraday_enhanced,147,23,False,buy,,breakout_momentum_v2_threshold_tuned,
bbaa9d74-2fbd-41b6-a89c-4e5f7eaa26d6,META,,breakout_momentum_v1,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
51bfe5b8-f88e-8f7f-3322-6922d6f761f4,META,,breakout_momentum_v1,135,20,False,buy,,breakout_momentum_v2_threshold_tuned,
8dd9fc09-4e55-7856-c3ca-ab8218c9f87f,META,,breakout_momentum_v1,134,20,False,buy,,breakout_momentum_v2_threshold_tuned,
b9ebf73d-4f23-47ea-98c1-aa8ebdb03446,META,,breakout_momentum_v1,143,20,False,buy,,breakout_momentum_v2_threshold_tuned,
f8cd1825-9d48-462f-aa7c-b800eff3968d,META,,breakout_momentum_v1,133,20,False,buy,,breakout_momentum_v2_threshold_tuned,
2dbe9df1-80a5-a111-195a-56ac704df399,META,,breakout_momentum_v1,134,20,False,buy,,breakout_momentum_v2_threshold_tuned,
1b88a66d-1c71-14cc-3ded-faba722250cb,META,,breakout_momentum_v1_intraday_enhanced,147,20,False,buy,,breakout_momentum_v2_threshold_tuned,
5787f579-7e83-8438-f111-e988679a844b,META,,simple_exit_v2,113,20,False,sell,,simple_exit_v2,
c2eeceb0-7c63-f24d-bee3-a355431addbe,META,,breakout_momentum_v1,129,27,False,buy,,breakout_momentum_v2_threshold_tuned,
f92e46a7-f965-293a-072a-972c86576f8c,META,,breakout_momentum_v1_intraday_enhanced,148,27,False,buy,,breakout_momentum_v2_threshold_tuned,
9b078c87-a2d9-4e8e-1c0d-795012f5df68,META,,breakout_momentum_v1,144,37,False,deny,,breakout_momentum_v2_threshold_tuned,
25c8b87f-5b61-e4e2-e8fa-fd5b77760a17,META,,simple_exit_v2,109,20,False,sell,,simple_exit_v2,
87fd3328-d14e-697d-3bd5-7c535ee5e8f4,MRVL,,rule_based:breakout_momentum_v1_intraday_enhanced,250,20,False,buy,,,
cd09163a-167f-1886-8a25-358554742f38,MRVL,,rule_based:breakout_momentum_v1_intraday_enhanced,250,27,False,buy,,,
c0fad326-83be-4120-de6b-3092ae623cb5,MRVL,,rule_based:simple_exit_v2,223,20,False,sell,,,
99589213-dc25-ea4f-3662-0e0d1dd37972,MRVL,,rule_based:breakout_momentum_v1_intraday_enhanced,257,20,False,buy,,,
155f9e66-a6e4-d1d2-5f1d-bfe0959c58d9,MRVL,,rule_based:breakout_momentum_v1_intraday_enhanced,258,20,False,buy,,,
035b84d3-eefd-c8a7-6d30-e82171b07aa8,MRVL,,rule_based:breakout_momentum_v1,253,20,False,buy,,,
b971cf0b-f878-c773-5c46-9aacc183fdfb,MRVL,,rule_based:breakout_momentum_v1,256,20,False,buy,,,
aad221d0-f249-e7ac-32d9-901d80b59a08,MRVL,,rule_based:breakout_momentum_v1,246,27,False,buy,,,
ae129291-a909-0804-63a6-f446837147b4,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
51324cda-da17-8ac4-de19-99c85726d313,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
3e3569ab-ddb6-e1d8-5e8b-a72c8f950de9,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
388bb5e0-c6a0-9745-7a18-a700904ca862,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
43c00e35-3823-224a-a553-2568f5658ca9,MRVL,,rule_based:breakout_momentum_v1,104,20,False,buy,,,
7f036036-0c9e-a40b-eab7-f1e9417c1aef,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
91e7be7c-819b-4809-f98e-133cd789d906,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
41920e5c-8a43-ffe4-c86b-5631e47cd8fc,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
b28941e9-931f-6c8a-5553-8e39cfd27a48,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
719aa19b-fa43-da9f-4421-0492ea087ea5,MRVL,,rule_based:breakout_momentum_v1,246,20,False,buy,,,
5c436c51-ae6f-b1a9-2c49-f4fa9acf2ba6,MRVL,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
cd4e1f98-3209-cfc8-034d-fdd13e4541f2,MRVL,,rule_based:simple_exit_v2,235,20,False,sell,,,
346f392e-4055-1261-de89-48e556e6bd38,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
c0368cd6-33a6-ae0c-848e-ef8f616c9fde,MRVL,,rule_based:breakout_momentum_v1,101,20,False,buy,,,
0a65f55a-4505-b7ec-78cc-eb3eace96941,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
9ef99b79-925f-637f-7388-51216cb3090b,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
0e8cb205-45da-af2a-8155-5087527861da,MRVL,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
6e42fad8-5c84-aa06-d559-d6ed37e8db7b,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
537dd02f-a8ae-20f2-1c3f-e441f55693db,MRVL,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
85db24c1-68c3-4a64-eb0e-75f78e118a10,MRVL,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
1d455369-e68e-ab36-2b5d-70ecb0e86155,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
6e406b39-439c-0eea-a298-6db3d78a84e4,MRVL,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
4ecec79d-f5be-57b5-0928-84acca55696c,MRVL,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
dc6e4093-108d-18f8-46ce-80f489fc9821,MRVL,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
7bb47150-92ed-a35b-599e-5b5181b24fff,MRVL,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
539e591a-334a-4a94-113b-e451da5e4166,MRVL,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
d6f0e1a0-4721-430a-7b08-0860ac97b9da,MRVL,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
00003db6-fad7-8bc9-a7d3-872e26de3498,MRVL,,rule_based:simple_exit_v2,233,20,False,sell,,,
b5292872-5bfe-1b7d-863f-6083835fbd55,MRVL,,rule_based:simple_exit_v2,225,20,False,sell,,,
1ea570d7-cf92-d5d4-5ea8-991b6e983a95,MRVL,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
a1d9319d-13af-14c5-372c-8dc401eb6b65,MRVL,,rule_based:breakout_momentum_v1,83,20,False,buy,,,
64a4119d-725b-b988-ad8e-bafd1e6727e0,MRVL,,rule_based:breakout_momentum_v1,240,20,False,buy,,,
1d6570ad-4466-c171-4c45-808b35961455,MRVL,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
d46ae5bc-abbe-b8ed-7479-fb170d699c6a,MRVL,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
6e62a17c-5a21-f494-7911-4678cc9f90cb,MRVL,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
422342c8-923d-d341-4e04-ca7fa968f319,MRVL,,rule_based:simple_exit_v2,234,20,False,sell,,,
45eb6ea2-4305-4ec1-574c-c0a426fb7a0c,MRVL,,rule_based:breakout_momentum_v1,135,27,False,buy,,,
d5649886-e470-310f-cebc-3e3f091c30cf,MRVL,,rule_based:breakout_momentum_v1,134,20,False,buy,,,
d22e1323-e5f3-bbef-7307-8f96dbd6ac09,MSFT,,rule_based:breakout_momentum_v1,253,27,False,buy,,,
e054edd7-51f3-1ff4-eb23-f2be9ce1132a,MSFT,,rule_based:breakout_momentum_v1,251,20,False,buy,,,
21c4889a-55f1-3ced-1426-9896bd99e3c7,MSFT,,rule_based:breakout_momentum_v1,251,20,False,buy,,,
8da42c80-fa8a-8dc6-7069-64426ef2b472,MSFT,,rule_based:breakout_momentum_v1,245,20,False,buy,,,
a1b468f3-8f5d-b642-02d0-d75bde607f62,MSFT,,rule_based:breakout_momentum_v1,254,27,False,buy,,,
eb8277fc-efac-fbe3-30ea-e327609b147a,MSFT,,rule_based:simple_exit_v2,232,20,False,sell,,,
9f769aaf-4aad-4a54-e43b-fca68c5f2614,MSFT,,breakout_momentum_v1,135,27,False,buy,,breakout_momentum_v2_threshold_tuned,
9a6737ef-16b1-c92b-37f1-5917c0caa7a4,MSFT,,breakout_momentum_v1,134,27,False,buy,,breakout_momentum_v2_threshold_tuned,
c82d2393-ae55-9111-41ba-9abb7f841a66,MSFT,,breakout_momentum_v1,143,27,False,buy,,breakout_momentum_v2_threshold_tuned,
793d49c4-2734-7678-9597-757cded29662,MU,,rule_based:breakout_momentum_v1,256,20,False,buy,,,
9631e11f-b2db-b108-446c-dfdcee43c523,MU,,rule_based:breakout_momentum_v1,243,20,False,buy,,,
858dd5e1-b2e5-01a3-5b81-cd7aab74467d,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
f32f34a5-9a22-06c2-c64b-c7f1aecdae69,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
ea469621-7e14-cec8-983f-b9e3a5ea3bd0,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
bd2f9d1c-26cf-81f5-c084-bb8273479fa0,MU,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
b63364b5-8023-e55e-f2b6-f68d99bbd920,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
5a8a730c-8403-57dc-127b-3e2c03108e06,MU,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
558e1be3-73bf-e278-ea15-21af4f01b9bb,MU,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
ad441083-c75e-b40e-7f5c-a4b4ce14cff4,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
8a49bfa4-75c7-fa67-4ac9-6d0882abcf3b,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
7efeb51d-533b-dce8-3cc7-1c60e24dabe9,MU,,rule_based:breakout_momentum_v1,246,20,False,buy,,,
04a28a79-3015-2674-928f-7e6cfba40382,MU,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
60766c34-7612-a4a9-3dc2-9604fc3bac17,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
b0da6b6f-32c7-c1d2-6363-c08ad7d0c264,MU,,rule_based:breakout_momentum_v1,104,20,False,buy,,,
10f309d1-6d19-59ac-0441-ea0155471f9c,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
c3d7bfe1-7e00-1400-62d8-5b6b7b73bb40,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
2bb3e91c-f675-309b-652a-2b0cd9557d04,MU,,rule_based:breakout_momentum_v1,247,20,False,buy,,,
35f9dd9f-cb53-835b-5116-eb7b9df38ccc,MU,,rule_based:breakout_momentum_v1,246,20,False,buy,,,
9a97ec36-f31b-9c25-0e39-8004f0ea2f1e,MU,,rule_based:breakout_momentum_v1,248,20,False,buy,,,
385102cd-7e2f-e153-d136-4db8020ef23c,MU,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
24e6dc24-a243-be41-2024-70c3133f3a2f,MU,,rule_based:breakout_momentum_v1,242,20,False,buy,,,
05387d2c-5de8-e6d9-69e5-3fb6868ce6f5,MU,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
2fbfc3e0-6e0d-55e5-03b9-d939b0d5208f,MU,,rule_based:breakout_momentum_v1,249,20,False,buy,,,
aee5d242-4c94-7374-630a-ee5864bd886c,MU,,rule_based:breakout_momentum_v1,244,20,False,buy,,,
f5685326-3c27-8ec8-cabd-bc4ff86e6fb5,MU,,rule_based:simple_exit_v2,233,20,False,sell,,,
0a4b89e9-03fc-4f11-5791-0b15f11c45a1,MU,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
a362aaf8-643d-6c19-297f-135dcbcafc2c,MU,,rule_based:breakout_momentum_v1,82,20,False,buy,,,
